pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,error_anchor,injected_secret
pipe_6501,run_14881,2025-11-13T09:34:16.927259,GitLab CI,repo_285,feature-x,9a671de203a27a11220f3431f4bf119d225eb2c1,user_947,NodeJS,ubuntu-latest,AWS,2068,1651,1539,test,Dependency Error,ERR_DEP_AUTH,"##[group]Run npm test
npm ERR! code E404
npm ERR! 404 Not Found - GET https://registry.npmjs.org/express - Not found
npm ERR! 404 'express@5.14.3' is not in this registry.",HIGH,32.84,15638,4,False,False,False,registry.npmjs.org/express,
pipe_4600,run_14882,2026-01-03T13:27:16.927259,GitHub Actions,repo_275,release,59967398591a0b4fe286b230c672d9b730641bc5,user_634,Go,ubuntu-latest,AWS,3221,860,565,build,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run go build ./...
go: golang.org/x/net@v4.21.5: reading https://proxy.golang.org/golang.org/x/net/@v/v4.21.5.mod: 404 Not Found
go: error loading module requirements",CRITICAL,38.56,28699,3,False,False,True,golang.org/x/net@v4.21.5,
pipe_9983,run_14883,2025-08-22T13:40:16.927259,GitLab CI,repo_129,main,e96859c2b457e4242502279353e360d2c47e0fbd,user_43,NodeJS,ubuntu-latest,On-Prem,1555,1216,1406,build,Configuration Error,ERR_CFG_MISSING_KEY,"##[group]Run npm ci && npm run build
Error: required variable GOOGLE_API_KEY was not set for this job.
Inherited value was GOOGLE_API_KEY=AIzaSyD3aBcDeFgHiJkLmNoPqRsTuVwXyZ12345 but the job scope could not read it.",MEDIUM,81.49,25941,5,False,False,False,GOOGLE_API_KEY was not set,AIzaSyD3aBcDeFgHiJkLmNoPqRsTuVwXyZ12345
pipe_5801,run_14884,2025-09-29T06:34:16.927259,CircleCI,repo_268,main,dc425a46a09b33f22a17c75a9e99f5fc160e0b10,user_700,Java,macos-latest,On-Prem,513,1758,1283,build,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run mvn -B package -DskipTests
[ERROR] Could not transfer artifact spring-core:4.11.3 from https://cache-redis.prod.internal/repo
[ERROR] Authentication failed for MAVEN_PASSWORD=mvn_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk",LOW,12.0,19268,0,False,False,False,cache-redis.prod.internal/repo,mvn_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk
pipe_5714,run_14885,2025-09-14T03:41:16.927259,GitLab CI,repo_274,main,3861488790dd695ab2a76a62fc93382e4e2a9985,user_266,NodeJS,windows-latest,Azure,3381,1891,911,build,Configuration Error,ERR_CFG_PARSE,"##[group]Run npm ci && npm run build
/bin/bash: line 151: ./scripts/search.sh: command not found
Exited with code exit status 127",CRITICAL,82.65,32696,5,False,False,False,./scripts/search.sh: command not found,
pipe_2092,run_14886,2026-02-04T08:36:16.927259,GitLab CI,repo_272,release,100755cb0133be0c8a20adf735922b55bc5f321d,user_366,NodeJS,ubuntu-latest,Azure,1647,2227,875,deploy,Deployment Failure,ERR_DEPLOY_QUOTA,"##[group]Run npm ci && npm run build
ERROR: (gcloud.run.deploy) User does not have permission to act as service account.
Credential used: STRIPE_API_KEY=sk_live_51H8xKlMnOpQrStUvWxYz",HIGH,39.58,462,2,False,False,True,does not have permission to act as service account,sk_live_51H8xKlMnOpQrStUvWxYz
pipe_1029,run_14887,2025-10-20T20:28:16.927259,Jenkins,repo_16,main,946f68785fa3da627079ec949ed26f682f11103f,user_990,Java,macos-latest,AWS,3059,369,1711,test,Security Scan Failure,ERR_SEC_CVE,"##[group]Run mvn -B test
dependency-check: found 11 vulnerabilities (2 critical)
CVE-2024-21538 affects log4j-core < 1.5.4
Severity: critical. Pipeline blocked by policy.",HIGH,69.78,1762,1,False,False,True,CVE-2024-21538,
pipe_5119,run_14888,2025-09-20T00:26:16.927259,Jenkins,repo_447,main,c5f0d6b91029858155bd1c1878487efc2f6c9ca0,user_64,C++,ubuntu-latest,GCP,2623,345,132,test,Permission Error,ERR_PERM_DENIED,"##[group]Run ctest --output-on-failure
docker: Got permission denied while trying to connect to the Docker daemon socket at unix:///var/run/docker.sock",HIGH,88.35,307,0,False,False,False,docker.sock,
pipe_6738,run_14889,2025-10-28T06:07:16.927259,GitLab CI,repo_224,feature-x,c0b3035dd0ba9424b177b2038b01c9901d9e586b,user_503,Python,macos-latest,GCP,3289,361,405,test,Test Failure,ERR_TEST_FLAKY,"##[group]Run pytest -q --maxfail=1
FAILED tests/test_billing.py::test_user_login - AssertionError: assert 404 == 200
E       assert response.status_code == 200
E        +  where 404 = <Response [404]>.status_code
1 failed, 42 passed in 45s",MEDIUM,28.93,20299,3,True,False,False,tests/test_billing.py::test_user_login,
pipe_3736,run_14890,2025-10-21T23:42:16.927259,Azure DevOps,repo_430,main,fca05fc600d856534c5d894e3841830c339ad848,user_941,NodeJS,macos-latest,GCP,2030,1057,989,build,Permission Error,ERR_PERM_DENIED,"##[group]Run npm ci && npm run build
EACCES: permission denied, open '/home/jenkins/.npm/_cacache/index-v5/lodash'
npm ERR! Your cache folder contains root-owned files",LOW,46.87,21198,3,False,False,False,.npm/_cacache,
pipe_4984,run_14891,2025-12-31T13:47:16.927259,CircleCI,repo_132,main,0844d85ee0791bde19d4d7466978c83fe9b7054d,user_155,NodeJS,macos-latest,GCP,1552,495,94,build,Resource Exhaustion,ERR_RES_CPU,"##[group]Run npm ci && npm run build
FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory
<--- Last few GCs --->
[1365:0x1] 4301 ms: Mark-sweep 1761MB",HIGH,97.01,30209,4,False,False,False,JavaScript heap out of memory,
pipe_6684,run_14892,2025-12-05T16:15:16.927259,GitHub Actions,repo_232,feature-x,ec5d02e2f0035b2386406e89510676eb461d54fb,user_445,NodeJS,macos-latest,GCP,551,1708,1117,build,Security Scan Failure,ERR_SEC_SECRET_FOUND,"##[group]Run npm ci && npm run build
license-checker: policy violation
lodash@5.7.3 is licensed GPL-3.0, which is not in the allowed list
Blocking merge to feature-x",MEDIUM,21.63,25405,4,False,False,False,lodash@5.7.3 is licensed GPL-3.0,
pipe_3752,run_14893,2025-09-17T08:17:16.927259,GitHub Actions,repo_177,main,12f1aecab6f2e86c60141b2e6ea0372f89f2e88b,user_732,NodeJS,windows-latest,GCP,509,299,1265,test,Permission Error,ERR_PERM_DENIED,"##[group]Run npm test
EACCES: permission denied, open '/home/azurepipelines/.npm/_cacache/index-v5/left-pad'
npm ERR! Your cache folder contains root-owned files",HIGH,91.53,17115,0,False,False,True,.npm/_cacache,
pipe_9705,run_14894,2025-10-11T04:56:16.927259,GitHub Actions,repo_70,main,d422ab0134e8fc2dc67c7b5d4f2b6d0b93028587,user_391,Rust,macos-latest,GCP,1921,1296,853,build,Timeout,ERR_TIMEOUT_STEP,"##[group]Run cargo build --release
curl: (28) Operation timed out after 5000 milliseconds with 0 bytes received
fatal: unable to access 'https://crates.io/serde': timed out",HIGH,46.86,10029,5,False,False,True,Operation timed out,
pipe_7510,run_14895,2026-01-08T13:40:16.927259,GitLab CI,repo_264,release,78e4091c82070d5d5cd984c80615d1b7915a288a,user_507,Rust,windows-latest,Azure,427,103,1129,test,Security Scan Failure,ERR_SEC_CVE,"##[group]Run cargo test --all
cargo audit: found 8 vulnerabilities (2 critical)
CVE-2022-25883 affects clap < 4.22.0
Severity: critical. Pipeline blocked by policy.",LOW,85.23,1334,5,False,False,False,CVE-2022-25883,
pipe_9604,run_14896,2025-09-26T00:33:16.927259,Azure DevOps,repo_321,release,bdf84adc90d74df2b6e944533fb75d7b67688a5f,user_914,Java,windows-latest,AWS,459,790,905,build,Network Error,ERR_NET_TLS,"##[group]Run mvn -B package -DskipTests
Error: connect ECONNREFUSED db-primary.prod.internal:8080
    at TCPConnectWrap.afterConnect [as oncomplete]",CRITICAL,33.42,30172,3,False,False,True,ECONNREFUSED db-primary.prod.internal:8080,
pipe_5696,run_14897,2025-11-10T17:16:16.927259,Jenkins,repo_197,main,7fade3f0525b2bea420a75507089b2765165e0fd,user_461,Python,macos-latest,Azure,257,36,877,build,Security Scan Failure,ERR_SEC_SECRET_FOUND,"##[group]Run pip install -r requirements.txt
pip-audit: found 5 vulnerabilities (1 critical)
CVE-2023-45857 affects boto3 < 6.2.7
Severity: critical. Pipeline blocked by policy.",HIGH,47.42,11332,3,False,False,False,CVE-2023-45857,
pipe_3419,run_14898,2026-01-15T03:17:16.927259,Jenkins,repo_402,release,8ae57848708bef809dfbef00616a803423a5571e,user_795,NodeJS,ubuntu-latest,AWS,3294,2281,1431,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run npm ci && npm run build
Error: UPGRADE FAILED: cannot patch ""checkout-api"" with kind Deployment: Operation cannot be fulfilled on deployments.apps ""checkout-api""",MEDIUM,85.39,4942,3,False,False,False,"UPGRADE FAILED: cannot patch ""checkout-api""",
pipe_9530,run_14899,2026-01-16T08:51:16.927259,Jenkins,repo_230,develop,211d3e23a8f4d799c8d494e28629c1626b5f8deb,user_845,Java,ubuntu-latest,On-Prem,545,1033,702,build,Build Failure,ERR_BUILD_LINK,"##[group]Run mvn -B compile
[ERROR] src/main/java/auth/Charge.java:[201,32] incompatible types: String cannot be converted to int
[ERROR] BUILD FAILURE",HIGH,33.05,2587,1,False,False,True,"Charge.java:[201,32]",
pipe_6090,run_14900,2025-10-23T07:07:16.927259,Azure DevOps,repo_274,develop,018ecf06942fa75223875c486c8cddd4834fd5fd,user_122,Go,macos-latest,GCP,1694,2310,982,test,Permission Error,ERR_PERM_READONLY,"##[group]Run go test ./... -race
Error: EPERM: operation not permitted, mkdir '/home/jenkins/work/cart/dist'
The runner user lacks write access to that directory.",CRITICAL,81.37,15320,4,False,False,True,EPERM: operation not permitted,
pipe_9526,run_14901,2025-12-11T18:51:16.927259,GitHub Actions,repo_196,main,44112c248f07e0a2ccb1248106b77589bd71d0b0,user_947,Rust,ubuntu-latest,AWS,608,1632,52,build,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run cargo build --release
error: failed to select a version for the requirement `clap = ""^2.5.6""`
candidate versions found which didn't match: 2.5.6-alpha.1",MEDIUM,35.07,19610,2,False,False,False,"clap = ""^2.5.6""",
pipe_1729,run_14902,2025-10-30T09:46:16.927259,GitLab CI,repo_232,release,1ec60753bd1e04e07b42ff4d834b76fe9578b690,user_508,Java,windows-latest,Azure,2577,1628,1250,deploy,Configuration Error,ERR_CFG_MISSING_KEY,"##[group]Run mvn -B package -DskipTests
yaml: line 111: did not find expected key
ERROR: config validation failed for job 'cart-deploy'",MEDIUM,11.13,970,3,False,True,False,did not find expected key,
pipe_3923,run_14903,2025-10-31T09:07:16.927259,CircleCI,repo_446,main,a8b96f8125ca3bfc6de9a9a6bf78cf1e2efe321a,user_996,Java,macos-latest,GCP,3112,1099,812,build,Dependency Error,ERR_DEP_AUTH,"##[group]Run mvn -B package -DskipTests
[ERROR] Failed to execute goal on project payments: Could not resolve dependencies
[ERROR] Could not find artifact guava:jar:1.8.9 in central (https://repo.maven.apache.org/maven2)",MEDIUM,81.33,1378,0,False,False,False,guava:jar:1.8.9,
pipe_2428,run_14904,2025-11-11T07:54:16.927259,Azure DevOps,repo_340,main,afa01753da7de21a7baaadc8e0576c5f5b8823ef,user_166,Python,ubuntu-latest,On-Prem,32,417,1164,test,Security Scan Failure,ERR_SEC_CVE,"##[group]Run pytest -q --maxfail=1
gitleaks: leak found in commit afa01753da7d
Rule: generic-api-key   File: config/search.env
Match: NPM_TOKEN=npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef
Pipeline blocked: rotate the credential.",LOW,58.43,19569,4,False,False,False,Rule: generic-api-key,npm_7Kj3Mn9Pq2Rs5Tv8Wx1Yz4Ab6Cd0Ef
pipe_5336,run_14905,2026-01-25T20:26:16.927259,Jenkins,repo_350,main,aaa2ff7c654a8924530d9ea1b609e06cbac3f0a7,user_777,C++,macos-latest,AWS,263,1625,713,build,Resource Exhaustion,ERR_RES_OOM,"##[group]Run cmake --build build -j4
No space left on device
failed to write /home/azurepipelines/work/cart/target: disk usage 99% of 50GB",CRITICAL,99.11,30601,3,False,False,True,No space left on device,
pipe_3692,run_14906,2025-10-17T18:27:16.927259,GitLab CI,repo_219,develop,ead4796d1fe7b760a6144b98dbd5cc7f3f8c890f,user_676,C++,ubuntu-latest,GCP,3106,1584,962,deploy,Configuration Error,ERR_CFG_MISSING_KEY,"##[group]Run cmake --build build -j4
/bin/bash: line 19: ./scripts/payments.sh: command not found
Exited with code exit status 127",MEDIUM,45.09,22087,5,False,False,False,./scripts/payments.sh: command not found,
pipe_1233,run_14907,2025-08-16T23:15:16.927259,GitLab CI,repo_233,release,96306fb7f473fc73e823a3eacfae69be3f571be1,user_420,Java,ubuntu-latest,Azure,1353,203,1688,build,Build Failure,ERR_BUILD_SYNTAX,"##[group]Run mvn -B compile
[ERROR] src/main/java/auth/Charge.java:[226,32] incompatible types: String cannot be converted to int
[ERROR] BUILD FAILURE",LOW,75.42,11254,1,False,False,False,"Charge.java:[226,32]",
pipe_6284,run_14908,2025-08-22T15:24:16.927259,Azure DevOps,repo_86,main,6f8eb55a51cf6b89ff2ca608b0ad9dfc707e1a78,user_701,NodeJS,windows-latest,Azure,532,512,509,build,Build Failure,ERR_BUILD_COMPILE,"##[group]Run npx tsc --noEmit
src/payments/service.ts(104,7): error TS2345: Argument of type 'string' is not assignable to parameter of type 'number'.
Found 1 error. Build failed.",LOW,89.01,32641,1,False,False,False,"service.ts(104,7): error TS2345",
pipe_4156,run_14909,2026-02-01T12:16:16.927259,GitLab CI,repo_265,main,d825062b617970bd47932bf57cc03d6720642b75,user_331,NodeJS,macos-latest,On-Prem,1924,375,1393,deploy,Network Error,ERR_NET_DNS,"##[group]Run npm ci && npm run build
curl: (6) Could not resolve host: api-gateway.prod.internal
fatal: unable to access 'https://api-gateway.prod.internal/search.git': Could not resolve host",CRITICAL,79.0,27042,2,False,False,True,Could not resolve host: api-gateway.prod.internal,
pipe_4129,run_14910,2025-08-30T00:20:16.927259,GitHub Actions,repo_82,feature-x,7f928ab74132438707bc63d44dcbb5b4b1f53c94,user_798,C++,macos-latest,AWS,2984,2053,643,test,Test Failure,ERR_TEST_FLAKY,"##[group]Run ctest --output-on-failure
[  FAILED  ] AuthTest.test_api_response (270 ms)
tests/auth_test.cpp:115: Failure
Expected equality of these values:
  4200
  3990",HIGH,24.12,4192,1,True,False,True,auth_test.cpp:115,
pipe_2587,run_14911,2025-12-09T09:33:16.927259,Jenkins,repo_102,main,04d011e7dcfb6f2be2ccdfa952494125fc8eaaee,user_516,Java,ubuntu-latest,GCP,1314,1408,1630,test,Security Scan Failure,ERR_SEC_SECRET_FOUND,"##[group]Run mvn -B test
gitleaks: leak found in commit 04d011e7dcfb
Rule: generic-api-key   File: config/payments.env
Match: DOCKER_REGISTRY_PASSWORD=dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk
Pipeline blocked: rotate the credential.",LOW,21.84,9186,5,False,False,False,Rule: generic-api-key,dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk
pipe_5685,run_14912,2025-09-08T10:18:16.927259,GitLab CI,repo_320,feature-x,fb65eea2004206fa9e41d06c4789113fca21d3f9,user_512,Go,macos-latest,AWS,1447,1416,1344,build,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run go build ./...
[ERROR] Could not transfer artifact github.com/lib/pq:2.24.2 from https://db-primary.prod.internal/repo
[ERROR] Authentication failed for GOPROXY_TOKEN=gop_4Rb7Tc1Vd6We3Yf0Xg5Hi9Jk2",CRITICAL,20.85,19038,2,False,False,True,db-primary.prod.internal/repo,gop_4Rb7Tc1Vd6We3Yf0Xg5Hi9Jk2
pipe_5415,run_14913,2025-12-29T20:14:16.927259,CircleCI,repo_209,feature-x,eab01890774718f4387fb9d48ce86801cc8e05c6,user_674,Rust,windows-latest,AWS,1738,1056,249,test,Network Error,ERR_NET_REFUSED,"##[group]Run cargo test --all
Error: connect ECONNREFUSED 127.0.0.1:5432
Hint: verify the target host. AWS_SECRET_ACCESS_KEY=AKIA4XQ2LMNOP7RSTUVW",HIGH,53.21,16027,2,False,False,False,ECONNREFUSED 127.0.0.1:5432,AKIA4XQ2LMNOP7RSTUVW
pipe_1701,run_14914,2026-01-24T07:37:16.927259,Jenkins,repo_216,feature-x,bcc5e1345ecad3f62ff26e37fa789982e5b615ce,user_870,Java,ubuntu-latest,On-Prem,1438,216,1233,build,Build Failure,ERR_BUILD_COMPILE,"##[group]Run mvn -B compile
[ERROR] src/main/java/payments/Charge.java:[15,32] incompatible types: String cannot be converted to int
[ERROR] BUILD FAILURE",CRITICAL,51.57,14830,5,False,False,False,"Charge.java:[15,32]",
pipe_7305,run_14915,2025-09-26T02:26:16.927259,Azure DevOps,repo_5,release,b2c6995e7b1e80c9c7ea10826ae85599d0b2f0c8,user_166,Rust,macos-latest,Azure,433,1708,685,build,Timeout,ERR_TIMEOUT_STEP,"##[group]Run cargo build --release
curl: (28) Operation timed out after 5000 milliseconds with 0 bytes received
fatal: unable to access 'https://crates.io/tokio': timed out",CRITICAL,78.82,4838,4,False,False,True,Operation timed out,
pipe_8583,run_14916,2025-10-20T19:58:16.927259,GitLab CI,repo_226,release,149afeb2eecfead1fd80be07de73401898ea317b,user_396,Go,macos-latest,Azure,1619,1530,408,deploy,Configuration Error,ERR_CFG_ENV_UNSET,"##[group]Run go build ./...
yaml: line 24: did not find expected key
ERROR: config validation failed for job 'search-deploy'",CRITICAL,42.65,28538,5,False,True,True,did not find expected key,
pipe_4030,run_14917,2025-09-15T23:51:16.927259,GitLab CI,repo_430,release,83104bfbcb96b3952fc3977989fb6c00996ce818,user_488,C++,macos-latest,Azure,953,632,60,test,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run ctest --output-on-failure
curl: (28) Operation timed out after 60000 milliseconds with 0 bytes received
fatal: unable to access 'https://conan.io/fmt': timed out",CRITICAL,85.74,8215,3,False,False,True,Operation timed out,
pipe_4206,run_14918,2025-08-14T10:22:16.927259,CircleCI,repo_408,release,a981d82942fe0d67dfe8782a938ebce188708afa,user_132,Python,windows-latest,Azure,95,438,742,build,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run pip install -r requirements.txt
[ERROR] Could not transfer artifact boto3:1.15.4 from https://api-gateway.prod.internal/repo
[ERROR] Authentication failed for ARTIFACTORY_TOKEN=art_9fJk2LmQ8xZa4Rb7Tc1Vd6We",CRITICAL,25.46,4407,2,False,False,False,api-gateway.prod.internal/repo,art_9fJk2LmQ8xZa4Rb7Tc1Vd6We
pipe_8340,run_14919,2026-01-19T00:08:16.927259,CircleCI,repo_469,release,837a1501276de711eb9a259c8a656cc69c92ae62,user_642,NodeJS,macos-latest,Azure,3575,970,1585,build,Security Scan Failure,ERR_SEC_LICENSE,"##[group]Run npm ci && npm run build
gitleaks: leak found in commit 837a1501276d
Rule: generic-api-key   File: config/search.env
Match: STRIPE_API_KEY=sk_live_51H8xKlMnOpQrStUvWxYz
Pipeline blocked: rotate the credential.",CRITICAL,23.01,24655,0,False,False,True,Rule: generic-api-key,sk_live_51H8xKlMnOpQrStUvWxYz
pipe_3882,run_14920,2025-10-13T04:11:16.927259,GitHub Actions,repo_338,feature-x,414ce2c6d13bae20b4443b7ab810a353b9bdce46,user_132,NodeJS,macos-latest,On-Prem,1795,292,1288,test,Network Error,ERR_NET_DNS,"##[group]Run npm test
requests.exceptions.SSLError: HTTPSConnectionPool(host='auth.service.internal', port=443): certificate verify failed: unable to get local issuer certificate",CRITICAL,31.93,13101,3,False,False,False,host='auth.service.internal',
pipe_7485,run_14921,2026-01-01T19:22:16.927259,GitHub Actions,repo_242,release,e0e4efaaeb775639c1160fcff3217fd924c07bf7,user_426,Go,macos-latest,Azure,3582,1702,781,deploy,Deployment Failure,ERR_DEPLOY_HEALTHCHECK,"##[group]Run go build ./...
ERROR: (gcloud.run.deploy) User does not have permission to act as service account.
Credential used: STRIPE_API_KEY=sk_live_51H8xKlMnOpQrStUvWxYz",LOW,88.92,21803,4,False,False,False,does not have permission to act as service account,sk_live_51H8xKlMnOpQrStUvWxYz
pipe_5011,run_14922,2025-12-25T08:52:16.927259,GitLab CI,repo_498,develop,5588fdc117e5375afdffb4390c7121ab75cfea1f,user_292,Java,windows-latest,Azure,3310,2015,1303,deploy,Deployment Failure,ERR_DEPLOY_HEALTHCHECK,"##[group]Run mvn -B package -DskipTests
Error: UPGRADE FAILED: cannot patch ""search-indexer"" with kind Deployment: Operation cannot be fulfilled on deployments.apps ""search-indexer""",HIGH,69.1,20856,4,False,True,True,"UPGRADE FAILED: cannot patch ""search-indexer""",
pipe_8977,run_14923,2025-11-28T17:59:16.927259,Jenkins,repo_77,develop,9c67cb5155753597bedfa2fa8d9d79b7ca9a812c,user_300,C++,ubuntu-latest,Azure,446,2234,38,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run cmake --build build -j4
error: deployment ""user-service"" exceeded its progress deadline
Waiting for rollout to finish: 2 of 8 updated replicas are available...",CRITICAL,80.1,6424,0,False,False,True,"deployment ""user-service"" exceeded its progress deadline",
